Brand ID,Plant,Cross Plant Configurable Material,Style,Material Number ID,Material Number Text,Color (nrf Color Code),Characteristic Value For Main Sizes Of Variants ID,Fashion Information Field 1,HS2 Product Category,Brand Territory,Last Season Year/Season EMEA,Lot Logo fullbleed-desktop,ATP Current Week 30plus
NF,D060 - VF EDC (BE),NF0A3VET92A1,M TECH NEW P C,NF0A3VET92A1004,"M TECH NEW P C SUMMTNVY/TNFBLK, Large",410 - NAVY,L,M - Mens,114 - APP_Top,322 - Off Mountain,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3VET92A-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A8DTA8K21,M S/S GPS TEE PARIS,NF0A8DTA8K21006,"M S/S GPS TEE PARIS SUMMIT NAVY, Large",410 - NAVY,L,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DTA8K2-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A88XU1I41,M HYDRENALITE DOWN JKT,NF0A88XU1I41004,"M HYDRENALITE DOWN JKT Clay Grey, Medium",030 - MEDIUM GREY,M,M - Mens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88XU1I4-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A7SXKQ8R1,W RUN TIGHT,NF0A7SXKQ8R1003,"W RUN TIGHT ASPHLG/SLPHS, Small, Regular",021 - DARK GREY,S,W - Womens,113 - APP_Bottom,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7SXKQ8R-HERO?$hero-fullbleed-desktop$,8
NF,D060 - VF EDC (BE),NF0A87N6YES1,W S/S EASY TEE,NF0A87N6YES1002,"W S/S EASY TEE TNF BLACK/VIOLE, X Large",001 - BLACK,XL,W - Womens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87N6YES-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A89Q1JK31,TEEN GLACIER FLEECE 1/4,NF0A89Q1JK31002,"TEEN GLACIER FLEECE 1/4 TNF, Small (7/8)",001 - BLACK,S,K - Kids,114 - APP_Top,992 - Not Applicable,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89Q1JK3-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A8DVRJK31,M S/S GPS CATANIA CC SI,NF0A8DVRJK31006,"M S/S GPS CATANIA CC SI TNF BLA, X Small",001 - BLACK,XS,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8DVRJK3-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A8A6BJK31,M DREW PEAK PANT,NF0A8A6BJK31006,"M DREW PEAK PANT TNF B, X Small, Regular",001 - BLACK,XS,M - Mens,113 - APP_Bottom,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8A6BJK3-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A88UZ1OP1,TEEN FREEDOM INS BIB,NF0A88UZ1OP1003,"TEEN FREEDOM INS BIB TN, X Large (18/20)",810 - MEDIUM ORANGE,XL,K - Kids,113 - APP_Bottom,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88UZ1OP-HERO?$hero-fullbleed-desktop$,18
NF,D060 - VF EDC (BE),NF0A7W6CIHI1,M VECTIV EXPLRS 2 FL,NF0A7W6CIHI1009,"M VECTIV EXPLRS 2 FL NTGNEXCPRT/TNF, 9.5",301 - DARK GREEN,095,M - Mens,123 - FTW_Shoe,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7W6CIHI-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A87EJPO81,M MOUNTAIN PLAY HOODIE,NF0A87EJPO81006,"M MOUNTAIN PLAY HOODIE OPTIC E, XX Large",310 - MEDIUM GREEN,XXL,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87EJPO8-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A3KI80002,IRR SEL EQU TENT,NF0A3KI80002001,"IRR SEL EQU TENT ONE COLOR, One Size",000 - NO COLOR,OS,O - Other,120 - EQU_Tents,317 - Mountain Sports,F02017,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3KI8000-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A2ZWUKY41,M RAGLAN RED BOX HD,NF0A2ZWUKY41005,"M RAGLAN RED BOX HD TNFBLACK/TN, X Small",001 - BLACK,XS,M - Mens,114 - APP_Top,322 - Off Mountain,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A2ZWUKY4-HERO?$hero-fullbleed-desktop$,10
NF,D060 - VF EDC (BE),NF0A88U25QI1,M TRRA PK JKT,NF0A88U25QI1001,"M TRRA PK JKT Meadow Grass/Fo, Small",310 - MEDIUM GREEN,S,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88U25QI-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF00AXYK56P1,ASHX ASSAULT 2 CANOP,NF00AXYK56P1001,"ASHX ASSAULT 2 CANOPY, One Size",701 - DARK YELLOW,OS,M - Mens,127 - EQU_Sporting Goods - Outdoor Recreation,317 - Mountain Sports,F02021,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF00AXYK56P-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A819COIG1,W SMT VCTV PR ATH 23,NF0A819COIG1008,"W SMT VCTV PR ATH 23 SUMM REDBN, 7.5",630 - LIGHT RED,075,W - Womens,123 - FTW_Shoe,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A819COIG-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A87KKJK31,M GPS TEE LISBOA,NF0A87KKJK31004,"M GPS TEE LISBOA TNF BLACK, Large",001 - BLACK,L,M - Mens,114 - APP_Top,322 - Off Mountain,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87KKJK3-HERO?$hero-fullbleed-desktop$,12
NF,D060 - VF EDC (BE),NF0A2TX5V381,M S/S SIMPLE DOME TE,NF0A2TX5V381004,"M S/S SIMPLE DOME TE AGAVE GREE, X Large",301 - DARK GREEN,XL,M - Mens,114 - APP_Top,322 - Off Mountain,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A2TX5V38-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A4M8YKX71,W ZANECK JKT,NF0A4M8YKX71006,"W ZANECK JKT TNF BLK/TNF BLK, Small",001 - BLACK,S,W - Womens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A4M8YKX7-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A87JJWUO1,M MA S/S TEE,NF0A87JJWUO1005,"M MA S/S TEE ANTHRACITE GREY, Small",030 - MEDIUM GREY,S,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87JJWUO-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A7SUSQ311,M FLEECE SUIT,NF0A7SUSQ311001,"M FLEECE SUIT MALLARD BLUE, XX Large",401 - DARK BLUE,XXL,M - Mens,113 - APP_Bottom,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7SUSQ31-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A82VCI0P1,M BREITHORN 5050 HDY,NF0A82VCI0P1005,"M BREITHORN 5050 HDY PINE NEEDLE, Large",301 - DARK GREEN,L,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A82VCI0P-HERO?$hero-fullbleed-desktop$,26
NF,D060 - VF EDC (BE),NF0A7W6CRMO1,M VECTIV EXPLRS 2 FL,NF0A7W6CRMO1006,"M VECTIV EXPLRS 2 FL FOREST OLIVE/TN, 11",312 - OLIVE,110,M - Mens,123 - FTW_Shoe,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7W6CRMO-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A87NUPIB1,M SS NORTH FACES TEE,NF0A87NUPIB1001,"M SS NORTH FACES TEE FOREST OLI, X Large",312 - OLIVE,XL,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87NUPIB-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A879AJK31,M BOXY S/S SHIRT,NF0A879AJK31005,"M BOXY S/S SHIRT TNF BLACK, X Small",001 - BLACK,XS,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A879AJK3-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A87EX8K21,W GRAPHIC HOODIE 3,NF0A87EX8K21002,"W GRAPHIC HOODIE 3 SUMMIT NAVY, Small",410 - NAVY,S,W - Womens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87EX8K2-HERO?$hero-fullbleed-desktop$,11
NF,D060 - VF EDC (BE),NF0A8565KX71,W HOMESAFE SNAP FL,NF0A8565KX71001,"W HOMESAFE SNAP FL TNF BLK/TNF BL, Large",001 - BLACK,L,W - Womens,115 - APP_Outerwear,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8565KX7-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A87B8MN81,B MA TRAINING PANTS,NF0A87B8MN81004,"B MA TRAINING PANTS ASPH, Medium (10/12)",021 - DARK GREY,M,K - Kids,113 - APP_Bottom,992 - Not Applicable,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87B8MN8-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A3Y4S1IX1,W HYALITE DOWN JKT,NF0A3Y4S1IX1001,"W HYALITE DOWN JKT Beetroot, Large",605 - BURGUNDY,L,W - Womens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3Y4S1IX-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A8795POJ1,M GOSEI PUFFER JACKET,NF0A8795POJ1003,"M GOSEI PUFFER JACKET IRON RED, Small",601 - DARK RED,S,M - Mens,115 - APP_Outerwear,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8795POJ-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A4CB8GVD1,M EASY L/S CREW NECK,NF0A4CB8GVD1004,"M EASY L/S CREW NECK TNFMDGYHR/, X Large",030 - MEDIUM GREY,XL,M - Mens,114 - APP_Top,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A4CB8GVD-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A83IZ4H01,M TRIN FULL ZIP HOODIE,NF0A83IZ4H01002,"M TRIN FULL ZIP HOODIE TNF Black, Medium",001 - BLACK,M,M - Mens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A83IZ4H0-HERO?$hero-fullbleed-desktop$,13
NF,D060 - VF EDC (BE),NF0A4OAVI851,Y BASE CAMP SLIDE 3,NF0A4OAVI851005,"Y BASE CAMP SLIDE 3 SUMMTNVY/TNFWHT, 12",410 - NAVY,120,K - Kids,122 - FTW_Sandal,322 - Off Mountain,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A4OAVI85-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A3MKHMPF1,M TB TRACTION BOOTIE,NF0A3MKHMPF1002,"M TB TRACTION BOOTIE SHADYBLU/TNFBLK, 8",401 - DARK BLUE,080,M - Mens,123 - FTW_Shoe,321 - Mountain Essentials,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3MKHMPF-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A825GDMA1,M BOLT TECH TEE,NF0A825GDMA1002,"M BOLT TECH TEE SHOCKNGOR/TNFBK, X Large",820 - BRIGHT ORANGE,XL,M - Mens,114 - APP_Top,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A825GDMA-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A87ZZPIB1,W DESCENDIT PANT,NF0A87ZZPIB1008,"W DESCENDIT PANT FOREST, XX Large, Long",312 - OLIVE,XXL,W - Womens,113 - APP_Bottom,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87ZZPIB-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A87JB6OZ1,W STORMGAP POWERGRID HO,NF0A87JB6OZ1001,"W STORMGAP POWERGRID HO Iron Citr, Large",210 - MEDIUM BROWN,L,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87JB6OZ-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A877D37O1,W BUILD UP PNT,NF0A877D37O1010,"W BUILD UP PNT Peak Pur, Medium, Regular",501 - DARK PURPLE,M,W - Womens,113 - APP_Bottom,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A877D37O-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A89G51NO1,M HERITAGE POCKET RELAX,NF0A89G51NO1002,"M HERITAGE POCKET RELAX Midnigh, X Large",304 - DARK TEAL,XL,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89G51NO-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A39UX8I51,Y TB TRCTN MULE II,NF0A39UX8I51006,"Y TB TRCTN MULE II DRAGONFRUIT/DEE, 13",510 - MEDIUM PURPLE,130,K - Kids,123 - FTW_Shoe,321 - Mountain Essentials,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A39UX8I5-HERO?$hero-fullbleed-desktop$,10
NF,D060 - VF EDC (BE),NF0A7W5UKX71,M OXEYE TECH,NF0A7W5UKX71009,"M OXEYE TECH TNF BLK/TNF BLK, 11",001 - BLACK,110,M - Mens,123 - FTW_Shoe,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7W5UKX7-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A89PRFN41,B DREW PEAK LIGHT P/O H,NF0A89PRFN41002,"B DREW PEAK LIGHT P/O H, Medium (10/12)",100 - WHITE,M,K - Kids,114 - APP_Top,992 - Not Applicable,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89PRFN4-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A8AQ36R01,W OVERSIZE ENERGY SS TE,NF0A8AQ36R01004,"W OVERSIZE ENERGY SS TE CAMEO PI, Medium",680 - LIGHT PINK,M,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8AQ36R0-HERO?$hero-fullbleed-desktop$,11
NF,D060 - VF EDC (BE),NF0A7ZCBDYY1,M S/S GPS TEE LONDON,NF0A7ZCBDYY1002,"M S/S GPS TEE LONDON TNFMEDIUMG, X Large",030 - MEDIUM GREY,XL,M - Mens,114 - APP_Top,322 - Off Mountain,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7ZCBDYY-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A4T3MLA91,W FLIGHT VECTIV,NF0A4T3MLA91003,"W FLIGHT VECTIV TNF WHT/TNF BLK, 6.5",100 - WHITE,065,W - Womens,123 - FTW_Shoe,317 - Mountain Sports,F02021,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A4T3MLA9-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A87BEJK31,G NEW GRAPHIC LEGGINGS,NF0A87BEJK31005,"G NEW GRAPHIC LEGGINGS TNF, X Small (6)",001 - BLACK,XS,K - Kids,113 - APP_Bottom,992 - Not Applicable,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87BEJK3-HERO?$hero-fullbleed-desktop$,4
NF,D060 - VF EDC (BE),NF0A7UU8JK31,W TORRE EGGER FL PANT,NF0A7UU8JK31010,"W TORRE EGGER FL PANT T, Medium, Regular",001 - BLACK,M,W - Womens,113 - APP_Bottom,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7UU8JK3-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A89FKJK31,W L/S SIMPLE DOME CROP,NF0A89FKJK31004,"W L/S SIMPLE DOME CROP TNF BLACK, Small",001 - BLACK,S,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89FKJK3-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A84KSJK31,W WTR WARM PRO 1/4 ZIP,NF0A84KSJK31003,"W WTR WARM PRO 1/4 ZIP TNF BLAC, X Large",001 - BLACK,XL,W - Womens,114 - APP_Top,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A84KSJK3-HERO?$hero-fullbleed-desktop$,3
NF,D060 - VF EDC (BE),NF0A82V61OD1,M TEKNO LOGO HOODIE,NF0A82V61OD1005,"M TEKNO LOGO HOODIE Nettle, Large",330 - LIGHT GREEN,L,M - Mens,114 - APP_Top,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A82V61OD-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A883EUID1,M ZIP OFF SLEEVE JKT,NF0A883EUID1007,"M ZIP OFF SLEEVE JKT ADRIATIC, XX Large",420 - MEDIUM BLUE,XXL,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A883EUID-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A89EG1OB1,M LIMBARA INS JKT,NF0A89EG1OB1003,"M LIMBARA INS JKT Moss Green, Small",312 - OLIVE,S,M - Mens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89EG1OB-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A87DXQLI1,M NATURE S/S TEE,NF0A87DXQLI1002,"M NATURE S/S TEE WHITE DUNE, XX Large",100 - WHITE,XXL,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87DXQLI-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A7ZGXFN41,M SMALL BOX HOODIE,NF0A7ZGXFN41004,"M SMALL BOX HOODIE TNF WHITE, X Large",100 - WHITE,XL,M - Mens,114 - APP_Top,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7ZGXFN4-HERO?$hero-fullbleed-desktop$,8
NF,D060 - VF EDC (BE),NF0A89VXJK31,G HIKESTELLER INSULATED,NF0A89VXJK31003,"G HIKESTELLER INSULATED TNF, X Small (6)",001 - BLACK,XS,K - Kids,115 - APP_Outerwear,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89VXJK3-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A88XPJK31,M 2000 POLAR SUN FLEECE,NF0A88XPJK31006,"M 2000 POLAR SUN FLEECE TNF BL, XX Large",001 - BLACK,XXL,M - Mens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88XPJK3-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A4R1ON3N1,W CRQ DWN JKT,NF0A4R1ON3N1002,"W CRQ DWN JKT GARDENIA WHITE, Small",100 - WHITE,S,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A4R1ON3N-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A3XEOV6V1,W 96 RETRO NUPTSE JKT,NF0A3XEOV6V1004,"W 96 RETRO NUPTSE JKT BLACKCURRA, Medium",501 - DARK PURPLE,M,W - Womens,115 - APP_Outerwear,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3XEOV6V-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A8A6C7ON1,M SS EASY TEE,NF0A8A6C7ON1003,"M SS EASY TEE Crimson Orange/, Small",810 - MEDIUM ORANGE,S,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A8A6C7ON-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A89PPKT01,B REACTOR SHORT,NF0A89PPKT01006,"B REACTOR SHORT TNFBLACK/ASPHG, XX Large",001 - BLACK,XXL,K - Kids,113 - APP_Bottom,992 - Not Applicable,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89PPKT0-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A88SEJK31,W SUNRISER SHORT 4IN,NF0A88SEJK31005,"W SUNRISER SHORT 4IN TN, Medium, Regular",001 - BLACK,M,W - Womens,113 - APP_Bottom,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88SEJK3-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A87UNJK31,SOUKUU HIKE TCH TEE,NF0A87UNJK31003,"SOUKUU HIKE TCH TEE TNF BLACK, X Small",001 - BLACK,XS,M - Mens,114 - APP_Top,992 - Not Applicable,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87UNJK3-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A897WJK31,W DAWN TURN PANT,NF0A897WJK31006,"W DAWN TURN PANT TNF BLACK, 8, Regular",001 - BLACK,8,W - Womens,113 - APP_Bottom,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A897WJK3-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A7UJFPIB1,M BLVW STRCH DWN JKT,NF0A7UJFPIB1004,"M BLVW STRCH DWN JKT FOREST OLIVE, Large",312 - OLIVE,L,M - Mens,115 - APP_Outerwear,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A7UJFPIB-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A89G1JK31,U AXYS HOODIE,NF0A89G1JK31004,"U AXYS HOODIE TNF BLACK, X Large",001 - BLACK,XL,M - Mens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89G1JK3-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A3XEONXQ1,W 96 RETRO NUPTSE JKT,NF0A3XEONXQ1007,"W 96 RETRO NUPTSE JKT LIGHT MAHOG, Large",610 - MEDIUM RED,L,W - Womens,115 - APP_Outerwear,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A3XEONXQ-HERO?$hero-fullbleed-desktop$,12
NF,D060 - VF EDC (BE),NF0A4M8HI0P1,M ZANECK JKT,NF0A4M8HI0P1003,"M ZANECK JKT PINE NEEDLE, Small",301 - DARK GREEN,S,M - Mens,115 - APP_Outerwear,,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A4M8HI0P-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A4R4KJK31,W STRETCH DOWN HOODI,NF0A4R4KJK31002,"W STRETCH DOWN HOODI AMK BLACK, Small",001 - BLACK,S,W - Womens,115 - APP_Outerwear,321 - Mountain Essentials,S02022,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A4R4KJK3-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A87F6QEO1,U NSE GRAPHIC S/S TEE,NF0A87F6QEO1005,"U NSE GRAPHIC S/S TEE STEEL BLUE, Medium",420 - MEDIUM BLUE,M,M - Mens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A87F6QEO-HERO?$hero-fullbleed-desktop$,6
NF,D060 - VF EDC (BE),NF0A81BTIV81,TRAIL LITE 3,NF0A81BTIV81001,"TRAIL LITE 3 KHKSTN/ARRWDYLW, One Size",260 - MEDIUM BEIGE,OS,M - Mens,120 - EQU_Tents,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A81BTIV8-HERO?$hero-fullbleed-desktop$,2
NF,D060 - VF EDC (BE),NF0A88CXFN41,W LOGO INFILL BOX CREW,NF0A88CXFN41001,"W LOGO INFILL BOX CREW TNF WHITE, Large",100 - WHITE,L,W - Womens,114 - APP_Top,,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A88CXFN4-HERO?$hero-fullbleed-desktop$,5
NF,D060 - VF EDC (BE),NF0A897A7IN1,M ALPEDGE HIGH LOFT JAC,NF0A897A7IN1005,"M ALPEDGE HIGH LOFT JAC TNF Black, Small",001 - BLACK,S,M - Mens,115 - APP_Outerwear,317 - Mountain Sports,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A897A7IN-HERO?$hero-fullbleed-desktop$,31
NF,D060 - VF EDC (BE),NF0A825JWIU1,W BOLT POLARTEC HDY,NF0A825JWIU1004,"W BOLT POLARTEC HDY INDIGO STON, X Small",420 - MEDIUM BLUE,XS,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,S02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A825JWIU-HERO?$hero-fullbleed-desktop$,1
NF,D060 - VF EDC (BE),NF0A82WQODF1,W STIMSON FL JKT,NF0A82WQODF1002,"W STIMSON FL JKT RDNTORG/ALMDBT, X Small",810 - MEDIUM ORANGE,XS,W - Womens,115 - APP_Outerwear,317 - Mountain Sports,F02023,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A82WQODF-HERO?$hero-fullbleed-desktop$,14
NF,D060 - VF EDC (BE),NF0A89CNNL41,W CREW TOPOGRAPHIC,NF0A89CNNL41001,"W CREW TOPOGRAPHIC PEAK PURPLE, Small",501 - DARK PURPLE,S,W - Womens,114 - APP_Top,,F02024,https://images.thenorthface.com/is/image/TheNorthFaceEU/NF0A89CNNL4-HERO?$hero-fullbleed-desktop$,16
